SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Available_Stock,Days_to_Expiry,Low_Stock_Flag
SKU0316,Seafood Product 232,Seafood,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH3230,2025-08-21,2025-07-03,2025-08-27,19,15,2,1,3,1,"1,11",25.0,"13,51",12.0,6,5,"$14,27","$14,30","$214,04","2,22","3,00",99.48,FIFO,Expiring Soon,0,2025-08-21,-4.25,60.05,Fragile,12,-326,False
SKU0317,Frozen Product 209,Frozen,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH8404,2025-06-10,2025-05-22,2026-01-29,91,136,26,37,0,0,"15,46",567.0,"8,80",236.0,81,10,"$3,01","$2,88","$409,07","3,41","7,00",80.47,FEFO,Low Stock,-2,2025-08-07,7.63,84.17,,73,-171,True
SKU0318,Fresh Product 414,Fresh Produce,B,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH6370,2025-08-30,2025-08-21,2025-09-05,10,621,46,81,1,1,"42,74",1.093,"14,53",262.0,91,4,"$1,36","$1,27","$844,68","2,06","11,00",72.91,FIFO,Expiring Soon,1,2025-08-09,-7.87,97.93,,494,-317,False
SKU0319,Bakery Product 26,Bakery,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH7625,2025-07-27,2025-06-03,2025-07-29,44,554,8,93,1,0,"45,07",1.138,"12,29",954.0,323,14,"$2,53","$2,49","$1.401,23","2,44","16,00",98.77,FEFO,Low Stock,1,2025-06-30,-3.67,95.44,,453,-355,True
SKU0320,Meat Product 237,Meat,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2010,2025-08-09,2025-06-17,2025-08-14,31,80,25,21,0,1,"10,18",327.0,"7,86",48.0,17,3,"$11,64","$10,74","$931,25","3,82","4,00",72.52,FIFO,Expiring Soon,-3,2025-08-24,0.23,66.06,,34,-339,True
SKU0321,Bakery Product 352,Bakery,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2228,2025-04-12,2025-04-11,2025-04-16,150,74,2,12,2,1,"15,97",597.0,"4,63",55.0,23,2,"$3,68","$4,15","$272,55","6,47","4,00",85.7,FIFO,Expiring Soon,0,2025-08-15,5.63,84.09,,60,-459,False
SKU0322,Frozen Product 66,Frozen,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH8552,2025-08-09,2025-08-06,2026-02-15,31,234,15,31,0,2,"20,86",506.0,"11,22",36.0,15,1,"$3,12","$3,07","$730,90","2,67","3,00",72.22,FIFO,In Stock,1,2025-06-28,-3.43,78.45,,188,-154,False
SKU0323,Beverages Product 255,Beverages,A,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3831,2025-03-19,2025-02-25,2028-08-08,174,2,151,139,0,0,"85,74",2.618,"18,47",902.0,302,7,"$4,38","$4,47","$6.934,91","1,62","32,00",88.55,FIFO,In Stock,4,2025-08-17,-7.77,78.3,,-288,751,True
SKU0324,Frozen Product 77,Frozen,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH5026,2025-04-04,2025-02-22,2026-03-07,158,180,44,38,1,2,"38,73",1.34,"4,65",586.0,199,10,"$6,34","$5,80","$1.141,18","6,45","14,00",93.96,FEFO,Low Stock,3,2025-07-08,8.54,85.55,,98,-134,True
SKU0325,Pantry Product 32,Pantry,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH7868,2025-06-03,2025-05-22,2027-03-11,98,108,15,0,0,0,"5,99",187.0,"18,03",51.0,21,5,"$13,03","$13,86","$1.407,29","1,66","4,00",70.14,FIFO,In Stock,-2,2025-06-21,0.23,74.54,,93,235,False
SKU0326,Pantry Product 10,Pantry,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH8940,2025-05-10,2025-04-18,2029-05-29,122,69,25,23,3,0,"9,42",362.0,"7,32",62.0,24,4,"$1,36","$1,33","$94,12","4,10","7,00",72.23,FEFO,In Stock,0,2025-07-22,-2.5,95.46,,21,1045,True
SKU0327,Fresh Product 306,Fresh Produce,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH8728,2025-06-30,2025-05-28,2025-07-03,71,433,147,58,1,0,"53,20",1.917,"8,14",248.0,88,3,"$1,57","$1,43","$679,59","3,69","16,00",83.89,FEFO,Expiring Soon,-3,2025-06-27,-6.12,92.02,,228,-381,True
SKU0328,Personal Product 52,Personal Care,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1916,2025-07-03,2025-05-16,2029-06-29,68,15,3,2,1,1,"1,75",49.0,"8,57",16.0,7,5,"$4,19","$4,51","$62,81","3,50","2,00",80.21,FIFO,Low Stock,2,2025-06-28,6.42,74.01,,10,1076,True
SKU0329,Household Product 182,Household,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH6210,2025-07-11,2025-05-21,2029-11-05,60,15,8,7,0,1,"2,92",100.0,"5,14",13.0,10,1,"$16,80","$18,91","$252,00","5,84","3,00",72.25,FEFO,In Stock,2,2025-06-26,-8.53,71.77,Promotional item,0,1205,True
SKU0330,Personal Product 289,Personal Care,A,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH9882,2025-07-23,2025-07-04,2029-04-26,48,119,43,12,0,1,"15,81",500.0,"7,53",168.0,57,7,"$18,40","$21,14","$2.189,33","3,99","3,00",90.3,FIFO,Low Stock,6,2025-07-09,-6.93,79.22,Seasonal SKU,64,1012,True
SKU0331,Meat Product 113,Meat,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6435,2025-05-10,2025-03-13,2025-05-15,122,301,29,31,0,1,"32,22",1.198,"9,34",154.0,57,3,"$9,74","$9,96","$2.932,52","3,21","18,00",89.97,FIFO,Expiring Soon,2,2025-08-24,-7.61,94.61,,241,-430,False
SKU0332,Dairy Product 411,Dairy,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH3320,2025-09-04,2025-07-17,2025-09-15,5,86,21,2,0,0,"10,47",268.0,"8,21",32.0,11,2,"$3,29","$2,97","$283,05","3,65","3,00",87.41,FIFO,Expiring Soon,0,2025-07-04,-9.61,75.46,,63,-307,False
SKU0333,Personal Product 192,Personal Care,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH5944,2025-08-15,2025-07-26,2028-07-04,25,128,14,7,1,0,"7,79",165.0,"16,43",29.0,13,2,"$13,25","$14,69","$1.695,56","1,83","4,00",70.83,FIFO,In Stock,0,2025-08-20,-9.13,67.65,,107,716,False
SKU0334,Bakery Product 328,Bakery,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH6846,2025-07-27,2025-07-13,2025-08-03,44,1,85,82,0,1,"62,06",2.167,"16,47",190.0,66,2,"$1,36","$1,49","$1.386,45","1,82","26,00",72.43,FIFO,Expiring Soon,2,2025-07-23,-3.78,78.69,,-166,-350,True
SKU0335,Beverages Product 66,Beverages,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH7415,2025-03-14,2025-01-19,2029-05-30,179,42,16,16,1,2,"8,84",261.0,"4,75",60.0,25,4,"$6,17","$6,73","$259,23","6,31","1,00",88.41,FIFO,Low Stock,0,2025-08-17,-9.9,81.72,,10,1046,True
SKU0336,Personal Product 496,Personal Care,A,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH2705,2025-03-30,2025-01-30,2029-05-31,163,150,45,57,0,2,"22,39",656.0,"6,70",72.0,27,2,"$15,76","$17,70","$2.364,69","4,48","10,00",77.13,FEFO,In Stock,-3,2025-08-22,-4.59,71.95,,48,1047,True
SKU0337,Fresh Product 178,Fresh Produce,B,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH6500,2025-03-31,2025-03-03,2025-04-04,162,1,95,103,0,0,"71,51",2.127,"15,51",1.51,509,14,"$1,36","$1,38","$1.511,12","1,93","24,00",74.28,FIFO,Low Stock,-2,2025-08-07,-2.04,78.16,,-197,-471,True
SKU0338,Beverages Product 180,Beverages,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7323,2025-09-09,2025-08-12,2026-12-16,0,1,141,202,1,0,"91,62",2.779,"11,19",1.378,462,10,"$2,19","$2,04","$2.241,88","2,68","42,00",77.46,FEFO,Low Stock,1,2025-08-19,5.32,64.28,,-342,150,True
SKU0339,Frozen Product 194,Frozen,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH8855,2025-06-05,2025-04-16,2025-12-27,96,186,69,19,0,0,"20,39",785.0,"9,12",98.0,37,3,"$3,85","$4,21","$715,45","3,29","9,00",92.56,FIFO,In Stock,-2,2025-08-20,-7.93,76.67,,98,-204,False
SKU0340,Household Product 18,Household,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2715,2025-06-20,2025-06-16,2027-12-06,81,108,29,11,0,1,"17,86",467.0,"6,05",190.0,65,7,"$6,05","$6,69","$653,55","4,96","10,00",71.49,FEFO,Low Stock,1,2025-08-19,8.11,61.79,,68,505,True
SKU0341,Dairy Product 39,Dairy,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH8909,2025-06-15,2025-05-01,2025-07-11,86,154,71,83,0,0,"44,06",1.279,"3,50",74.0,30,1,"$0,94","$1,02","$144,82","8,58","10,00",74.35,FIFO,Expiring Soon,-3,2025-07-16,-8.41,94.03,,0,-373,True
SKU0342,Dairy Product 456,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH6424,2025-08-27,2025-08-14,2025-09-06,13,47,27,7,0,1,"7,09",192.0,"6,63",12.0,5,1,"$0,90","$0,92","$42,07","4,53","2,00",88.96,FIFO,Expiring Soon,0,2025-07-19,6.5,96.55,,13,-316,False
SKU0343,Beverages Product 374,Beverages,A,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5872,2025-03-24,2025-03-09,2027-10-21,169,434,297,6,0,1,"89,79",3.161,"4,83",405.0,136,3,"$4,78","$4,35","$2.076,21","6,21","46,00",78.95,FIFO,In Stock,2,2025-09-03,8.27,61.19,,131,459,True
SKU0344,Pantry Product 252,Pantry,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH8005,2025-06-09,2025-06-04,2026-06-16,92,20,11,0,1,1,"2,93",92.0,"6,83",25.0,10,5,"$5,63","$5,34","$112,60","4,40","4,00",76.9,FEFO,Low Stock,8,2025-06-17,-5.71,68.18,,9,-33,True
SKU0345,Frozen Product 50,Frozen,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH5781,2025-07-28,2025-07-23,2026-07-06,43,176,61,20,2,3,"14,89",502.0,"11,82",112.0,38,5,"$1,35","$1,39","$237,34","2,54","3,00",86.06,FEFO,In Stock,1,2025-08-26,-4.64,95.74,,95,-13,True
SKU0346,Bakery Product 251,Bakery,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7349,2025-03-29,2025-03-18,2025-04-04,164,603,95,58,0,0,"53,95",1.633,"11,18",329.0,113,4,"$1,09","$1,03","$656,97","2,68","21,00",78.79,FEFO,Expiring Soon,5,2025-07-23,4.63,64.02,,450,-471,False
SKU0347,Frozen Product 135,Frozen,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH5400,2025-07-04,2025-05-29,2026-02-26,67,116,24,3,0,0,"16,32",545.0,"7,11",126.0,44,5,"$3,96","$3,99","$459,10","4,22","6,00",93.9,FIFO,Low Stock,-2,2025-08-21,-6.5,72.37,,89,-143,True
SKU0348,Beverages Product 44,Beverages,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH4727,2025-05-27,2025-04-22,2029-09-15,105,329,78,63,3,0,"29,27",652.0,"11,24",137.0,49,3,"$4,39","$4,59","$1.442,76","2,67","11,00",75.55,FIFO,In Stock,5,2025-07-22,0.26,63.4,,188,1154,False
SKU0349,Bakery Product 275,Bakery,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH5896,2025-07-11,2025-07-06,2025-07-16,60,196,59,23,0,2,"12,95",473.0,"15,14",44.0,18,2,"$2,79","$2,81","$546,06","1,98","4,00",92.23,FEFO,Expiring Soon,1,2025-09-05,6.35,60.21,,114,-368,False
SKU0350,Personal Product 410,Personal Care,A,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH8357,2025-08-03,2025-07-23,2027-04-06,37,231,51,36,1,0,"19,53",512.0,"11,83",68.0,29,2,"$23,90","$24,25","$5.521,89","2,54","12,00",78.6,FIFO,In Stock,-1,2025-08-13,3.54,97.38,,144,261,False
SKU0351,Dairy Product 217,Dairy,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH3422,2025-07-20,2025-05-28,2025-08-16,51,210,34,47,1,0,"20,58",595.0,"10,20",40.0,19,1,"$1,88","$2,10","$393,90","2,94","9,00",86.8,FEFO,Expiring Soon,1,2025-07-31,-1.07,78.86,,129,-337,False
SKU0352,Personal Product 35,Personal Care,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6343,2025-04-20,2025-02-25,2028-07-11,142,36,2,7,1,1,"2,88",106.0,"12,50",9.0,6,1,"$21,57","$23,69","$776,50","2,40","1,00",76.62,FEFO,In Stock,0,2025-07-05,-5.5,81.34,,27,723,False
SKU0353,Household Product 403,Household,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH2843,2025-04-29,2025-04-03,2028-09-04,133,187,68,40,6,0,"19,27",657.0,"9,70",153.0,57,5,"$10,13","$9,26","$1.894,33","3,09","7,00",76.63,FIFO,In Stock,-5,2025-08-22,-2.61,73.48,,79,778,True
SKU0354,Pantry Product 494,Pantry,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH5687,2025-04-18,2025-02-22,2026-11-10,144,352,67,10,3,0,"25,37",972.0,"13,87",123.0,47,3,"$7,65","$8,56","$2.693,82","2,16","11,00",76.87,FEFO,In Stock,-5,2025-07-19,5.44,77.44,,275,114,False
SKU0355,Pantry Product 293,Pantry,A,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH5512,2025-08-31,2025-08-06,2027-08-18,9,256,42,4,0,0,"24,82",946.0,"10,31",119.0,45,3,"$8,73","$9,68","$2.235,47","2,91","14,00",76.55,FIFO,In Stock,-2,2025-06-22,-4.5,83.65,,210,395,False
SKU0356,Beverages Product 20,Beverages,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH1807,2025-03-17,2025-01-29,2027-07-16,176,779,118,63,0,2,"61,62",2.308,"12,64",190.0,67,2,"$6,63","$6,47","$5.166,41","2,37","23,00",96.2,FEFO,In Stock,3,2025-08-06,-6.48,91.94,,598,362,False
SKU0357,Fresh Product 419,Fresh Produce,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH2609,2025-06-30,2025-05-06,2025-07-10,71,422,65,35,0,1,"40,47",1.506,"10,43",304.0,102,5,"$2,15","$2,21","$907,00","2,88","14,00",79.6,FIFO,Expiring Soon,0,2025-08-23,3.01,88.53,,322,-374,False
SKU0358,Beverages Product 397,Beverages,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH2462,2025-05-26,2025-05-14,2029-10-15,106,644,115,63,1,0,"67,40",2.333,"9,55",110.0,43,1,"$7,87","$9,00","$5.069,63","3,14","17,00",90.22,FEFO,In Stock,0,2025-08-13,-9.07,84.33,,466,1184,False
SKU0359,Bakery Product 249,Bakery,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH3604,2025-08-26,2025-08-22,2025-09-01,14,46,12,8,0,0,"4,34",140.0,"10,60",18.0,9,2,"$3,23","$3,44","$148,42","2,83","2,00",78.18,FEFO,Expiring Soon,1,2025-06-11,-0.46,89.56,,26,-321,False
SKU0360,Dairy Product 436,Dairy,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH4158,2025-09-02,2025-07-08,2025-09-14,7,363,121,78,0,1,"42,49",1.363,"8,54",639.0,214,10,"$2,86","$2,94","$1.037,09","3,51","18,00",79.03,FIFO,Low Stock,4,2025-09-02,1.56,78.33,,164,-308,True
SKU0361,Frozen Product 471,Frozen,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH8605,2025-07-01,2025-05-30,2026-04-01,70,47,13,11,2,1,"5,47",125.0,"8,59",44.0,17,5,"$6,86","$7,63","$322,65","3,49","4,00",70.19,FEFO,In Stock,0,2025-06-20,7.95,61.27,,23,-109,True
SKU0362,Beverages Product 124,Beverages,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3909,2025-04-10,2025-02-14,2028-10-09,152,31,4,0,1,0,"3,55",78.0,"8,73",26.0,12,4,"$3,94","$3,69","$122,15","3,44","1,00",73.23,FEFO,In Stock,-1,2025-06-26,3.91,75.48,,27,813,False
SKU0363,Seafood Product 429,Seafood,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7333,2025-06-29,2025-06-26,2025-07-02,72,266,38,32,1,0,"27,92",691.0,"9,53",299.0,104,7,"$9,37","$8,76","$2.492,79","3,15","8,00",91.88,FIFO,Low Stock,5,2025-06-28,-9.98,85.28,,196,-382,True
SKU0364,Dairy Product 114,Dairy,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH7709,2025-07-03,2025-06-01,2025-07-30,68,485,45,52,0,0,"40,76",915.0,"11,90",129.0,47,2,"$1,77","$2,02","$857,67","2,52","16,00",83.86,FIFO,Expiring Soon,-3,2025-06-14,2.05,81.93,High return rate,388,-354,False
SKU0365,Pantry Product 308,Pantry,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6004,2025-07-07,2025-05-23,2029-12-03,64,123,32,10,3,0,"9,66",364.0,"12,73",151.0,54,10,"$12,91","$11,72","$1.588,10","2,36","4,00",89.24,FEFO,Low Stock,4,2025-07-17,7.58,60.93,,81,1233,True
SKU0366,Household Product 236,Household,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH9530,2025-05-13,2025-03-22,2028-01-21,119,6,1,2,0,4,"1,01",30.0,"5,94",6.0,4,2,"$14,68","$14,09","$88,07","5,05","2,00",89.27,FEFO,Low Stock,1,2025-06-27,-1.7,73.78,Temperature controlled,3,551,True
SKU0367,Personal Product 495,Personal Care,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH5631,2025-03-28,2025-03-09,2029-07-26,165,164,42,31,2,2,"16,14",375.0,"10,16",172.0,59,7,"$2,04","$1,93","$334,25","2,95","4,00",96.72,FIFO,Low Stock,5,2025-07-10,-1.26,90.92,Promotional item,91,1103,True
SKU0368,Pantry Product 442,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH5895,2025-03-26,2025-03-14,2030-03-21,167,61,22,12,2,1,"14,66",529.0,"4,16",113.0,40,5,"$12,63","$14,10","$770,23","7,21","6,00",78.55,FIFO,Low Stock,1,2025-07-05,-9.33,79.47,,27,1341,True
SKU0369,Personal Product 413,Personal Care,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH3292,2025-03-24,2025-02-06,2028-01-07,169,48,10,18,0,1,"14,80",456.0,"3,24",320.0,113,14,"$0,66","$0,59","$31,61","9,25","4,00",83.49,FIFO,Low Stock,-3,2025-06-18,6.78,84.84,,20,537,True
SKU0370,Meat Product 465,Meat,A,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH4111,2025-06-02,2025-05-12,2025-06-08,99,289,24,21,0,3,"35,74",1.327,"8,09",116.0,45,2,"$7,27","$7,04","$2.101,32","3,71","12,00",82.03,FIFO,Expiring Soon,-4,2025-06-14,-8.5,97.34,,244,-406,False
SKU0371,Household Product 465,Household,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH3967,2025-06-25,2025-06-07,2027-06-08,76,150,57,22,0,1,"15,85",486.0,"9,46",55.0,23,2,"$6,83","$6,82","$1.024,32","3,17","1,00",77.22,FIFO,In Stock,0,2025-07-11,-0.16,61.87,Promotional item,71,324,False
SKU0372,Beverages Product 287,Beverages,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH4641,2025-03-26,2025-03-04,2026-09-24,167,126,14,39,1,0,"13,88",449.0,"9,08",46.0,18,2,"$5,51","$5,39","$694,07","3,30","5,00",83.13,FIFO,In Stock,2,2025-08-01,-3.72,63.61,,73,67,False
SKU0373,Personal Product 191,Personal Care,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH2929,2025-06-26,2025-05-27,2029-01-30,75,97,13,3,1,0,"9,43",245.0,"10,29",22.0,13,1,"$3,09","$2,89","$300,17","2,92","2,00",71.69,FIFO,In Stock,1,2025-06-20,2.5,96.11,,81,926,False
SKU0374,Personal Product 37,Personal Care,A,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH7253,2025-05-04,2025-04-01,2027-01-04,128,190,34,15,1,0,"13,72",346.0,"13,85",25.0,11,1,"$22,38","$25,16","$4.251,48","2,17","2,00",71.06,FEFO,In Stock,2,2025-07-19,-7.43,63.21,High return rate,141,169,False
SKU0375,Dairy Product 103,Dairy,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3346,2025-04-17,2025-03-28,2025-05-08,145,204,44,53,3,0,"23,06",810.0,"8,85",141.0,49,4,"$3,73","$4,00","$760,41","3,39","8,00",76.18,FIFO,Expiring Soon,-1,2025-08-30,-5.61,77.22,,107,-437,True
SKU0376,Pantry Product 91,Pantry,A,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH5481,2025-09-08,2025-08-26,2029-03-21,1,306,39,24,0,0,"27,34",905.0,"11,19",419.0,146,10,"$6,99","$7,00","$2.139,95","2,68","10,00",87.38,FIFO,Low Stock,0,2025-06-28,-8.75,92.04,,243,976,True
SKU0377,Frozen Product 391,Frozen,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8035,2025-04-05,2025-03-11,2026-01-21,157,470,95,62,0,0,"37,77",1.375,"12,44",179.0,66,3,"$4,18","$3,88","$1.965,07","2,41","11,00",90.8,FEFO,In Stock,-1,2025-07-10,5.89,73.17,,313,-179,False
SKU0378,Fresh Product 103,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4122,2025-06-19,2025-06-18,2025-06-30,82,118,23,19,2,2,"12,56",458.0,"9,39",133.0,45,7,"$1,29","$1,28","$152,48","3,19","5,00",77.02,FIFO,Low Stock,0,2025-06-21,-6.34,64.66,,76,-384,True
SKU0379,Meat Product 450,Meat,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH7284,2025-08-07,2025-07-06,2025-08-15,33,78,16,11,3,2,"9,95",296.0,"7,84",54.0,24,3,"$10,11","$9,73","$788,81","3,83","2,00",73.11,FEFO,Expiring Soon,0,2025-08-19,2.19,71.92,Seasonal SKU,51,-338,True
SKU0380,Meat Product 149,Meat,A,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6535,2025-04-10,2025-03-14,2025-05-01,152,252,83,50,4,1,"27,11",968.0,"9,30",165.0,57,4,"$8,67","$7,99","$2.185,39","3,23","10,00",98.73,FIFO,Expiring Soon,0,2025-07-28,-6.18,97.55,,119,-444,True
SKU0381,Frozen Product 385,Frozen,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH4742,2025-05-29,2025-05-15,2025-11-29,103,300,23,17,0,0,"21,60",556.0,"13,89",99.0,34,3,"$5,64","$6,48","$1.693,05","2,16","7,00",79.16,FIFO,In Stock,-1,2025-08-13,3.58,91.88,,260,-232,False
SKU0382,Pantry Product 87,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH7147,2025-03-27,2025-01-30,2026-06-11,166,292,36,5,2,0,"21,04",580.0,"13,88",33.0,12,1,"$9,35","$10,07","$2.730,55","2,16","8,00",90.0,FEFO,In Stock,-4,2025-07-03,-7.71,69.18,,251,-38,False
SKU0383,Pantry Product 25,Pantry,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH2897,2025-08-28,2025-08-02,2030-07-10,12,256,28,45,1,0,"14,92",510.0,"17,16",48.0,18,2,"$8,71","$8,49","$2.229,56","1,75","2,00",74.51,FEFO,In Stock,3,2025-07-23,2.76,61.53,Promotional item,183,1452,False
SKU0384,Frozen Product 79,Frozen,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH2654,2025-06-24,2025-05-13,2026-04-07,77,345,76,37,0,1,"49,80",1.725,"6,93",524.0,175,7,"$1,48","$1,59","$511,60","4,33","20,00",90.17,FEFO,Low Stock,1,2025-06-22,-7.59,82.13,,232,-103,True
SKU0385,Dairy Product 426,Dairy,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH5631,2025-04-04,2025-03-28,2025-04-14,158,511,60,64,1,0,"56,06",1.193,"9,12",850.0,289,10,"$0,81","$0,79","$413,45","3,29","18,00",86.6,FIFO,Low Stock,4,2025-07-08,-6.85,81.2,,387,-461,True
SKU0386,Dairy Product 135,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7713,2025-06-10,2025-05-23,2025-07-09,91,246,47,24,1,2,"19,82",532.0,"12,41",125.0,46,4,"$1,80","$1,81","$443,49","2,42","5,00",70.16,FIFO,Expiring Soon,2,2025-09-04,-9.91,64.22,,175,-375,False
SKU0387,Personal Product 353,Personal Care,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH1208,2025-07-11,2025-05-30,2026-07-16,60,145,62,7,2,0,"16,85",430.0,"8,61",129.0,45,5,"$8,40","$9,48","$1.218,48","3,49","6,00",94.1,FIFO,In Stock,4,2025-08-26,5.96,97.28,,76,-3,True
SKU0388,Beverages Product 77,Beverages,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH5192,2025-08-21,2025-07-11,2027-03-16,19,1,27,30,1,1,"66,40",1.435,"15,21",106.0,40,1,"$0,31","$0,29","$311,89","1,97","25,00",76.66,FIFO,In Stock,3,2025-07-13,7.71,65.36,,-56,240,True
SKU0389,Meat Product 238,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5760,2025-07-27,2025-07-04,2025-08-02,44,358,75,64,1,0,"29,47",1.065,"12,15",136.0,48,3,"$1,76","$1,89","$631,51","2,47","8,00",75.93,FEFO,Expiring Soon,0,2025-07-17,-8.58,83.47,,219,-351,False
